Episode,Cross-Entropy Method,Cross-Entropy Method_ErrorBar
10120,988.3,273.163
10121,557.905,293.83
10122,348.619,308.975
10123,1123.51,262.698
10124,708.035,306.27
10125,790.353,284.008
10126,1057.88,272.617
10127,384.098,310.268
10128,509.812,306.49
10129,800.443,290.641
10130,718.093,294.898
10131,1133.73,249.518
10132,653.716,300.389
10133,1193.42,252.009
10134,596.066,288.039
10135,236.331,319.45
10136,302.086,311.025
10137,947.439,269.131
10138,664.606,302.868
10139,1113.24,240.297
10140,679.573,274.882
10141,116.857,322.746
10142,1104.83,253.568
10143,503.212,310.592
10144,171.004,317.078
10145,124.678,326.396
10146,805.648,289.936
10147,652.317,289.012
10148,822.722,289.617
10149,602.705,288.859
10150,756.169,282.658
10151,486.694,300.646
10152,-78.806,313.916
10153,424.462,306.148
10154,531.665,302.068
10155,1118.32,254.674
10156,807.583,280.259
10157,411.203,301.3
10158,455.384,297.385
10159,337.854,313.156
10160,447.937,304.56
10161,739.341,298.456
10162,487.399,293.036
10163,302.993,298.427
10164,667.106,296.043
10165,895.451,276.281
10166,500.648,301.95
10167,996.929,269.951
10168,271.543,315.058
10169,716.138,308.898
10170,711.263,293.504
10171,472.981,307.006
10172,1293.84,228.968
10173,690.988,302.49
10174,524.527,323.846
10175,234.642,310.531
10176,772.246,298.803
10177,341.959,300.48
10178,942.567,257.042
10179,423.247,302.486
10180,542.552,287.009
10181,626.706,290.352
10182,689.418,293.744
10183,1025.27,258.04
10184,801.608,280.97
10185,712.678,283.765
10186,158.121,314.152
10187,843.016,275.121
10188,557.014,294
10189,662.224,288.722
10190,538.957,294.621
10191,651.127,283.438
10192,889.368,273.165
10193,970.984,246.996
10194,400.334,329.56
10195,902.731,283.396
10196,648.121,307.518
10197,922.73,282.648
10198,700.589,290.166
10199,440.221,319.939
10200,835.924,293.604
10201,286.807,319.764
10202,791.222,286.974
10203,692.705,293.514
10204,712.197,295.839
10205,531.054,303.499
10206,805.385,293.869
10207,519.216,298.665
10208,721.688,290.423
10209,538.152,317.533
10210,706.843,280.216
10211,864.873,287.474
10212,686.602,301.816
10213,166.593,324.77
10214,863.569,285.242
10215,605.277,296.216
10216,669.244,296.929
10217,1115.72,242.474
10218,749.715,289.466
10219,36.5743,317.019
10220,759.207,276.195
10221,1322.24,200.533
10222,401.116,289.247
10223,699.944,309.712
10224,684.089,299.866
10225,818.034,295.328
10226,1320.38,231.835
10227,399.853,302.897
10228,885.643,277.9
10229,628.244,293.043
10230,607.915,299.76
10231,15.1636,318.163
10232,498.252,306.54
10233,441.108,299.585
10234,922.11,273.923
10235,1158.5,248.82
10236,298.649,310.302
10237,878.204,291.754
10238,715.532,297.156
10239,628.402,297.28
10240,969.06,260.91
10241,545.925,295.886
10242,-94.2636,314.451
10243,708.664,302.891
10244,564.64,300.708
10245,993.87,264.74
10246,299.273,305.83
10247,595.582,316.016
10248,413.17,324.065
10249,573.134,298.06
10250,802.966,291.565
10251,717.702,289.506
10252,782.757,293.183
10253,828.665,298.935
10254,881.739,282.487
10255,464.962,308.156
10256,524.748,301.093
10257,918.231,273.828
10258,751.289,291.953
10259,928.799,275.531
10260,968.742,273.952
10261,612.621,297.77
10262,648.035,293.592
10263,502.555,311.887
10264,606.033,303.697
10265,810.777,276.627
10266,460.176,312.445
10267,817.902,288.564
10268,831.418,287.347
10269,386.489,316.316
10270,993.369,259.107
10271,1085.44,255.104
10272,670.69,290.912
10273,872.005,280.056
10274,599.822,296.041
10275,820.574,276.934
10276,676.82,281.3
10277,613.634,307.139
10278,411.214,306.011
10279,770.56,289.818
10280,362.099,315.584
10281,536.013,305.446
10282,1015.99,260.666
10283,919.076,274.974
10284,673.167,294.112
10285,829.308,288.678
10286,479.297,313.549
10287,913.588,274.812
10288,825.561,288.983
10289,720.71,287.673
10290,383.406,303.515
10291,462.623,308.003
10292,535.097,297.659
10293,586.726,298.951
10294,528.292,286.68
10295,768.908,272.598
10296,320.893,309.672
10297,366.012,311.751
10298,450.824,297.882
10299,579.691,296.614
10300,1010.28,249.453
10301,890.923,282.565
10302,293.055,317.135
10303,536.003,304.708
10304,1130.9,248.861
10305,1163.3,245.139
10306,888.307,272.381
10307,946.424,260.298
10308,1029.96,267.552
10309,294.91,326.187
10310,484.613,312.612
10311,590.564,305.813
10312,1110.17,244.927
10313,328.541,297.182
10314,793.095,281.495
10315,277.707,322.831
10316,809.293,296.812
10317,645.933,291.06
10318,219.095,314.007
10319,-15.784,324.846
10320,877.553,277.196
10321,26.8055,317.311
10322,800.004,291.342
10323,996.936,262.878
10324,606.052,300.908
10325,1097.35,249.635
10326,811.553,290.089
10327,223.354,317.53
10328,489.77,292.647
10329,1033.16,272.47
10330,592.541,305.028
10331,723.114,297.79
10332,781.093,283.415
10333,1093.56,267.689
10334,802.589,285.672
10335,686.538,271.686
10336,1037.16,251.942
10337,449.322,308.714
10338,743.081,285.365
10339,682.871,289.898
10340,814.256,285.046
10341,629.103,304.378
10342,796.405,281.801
10343,1444.26,179.414
10344,336.967,305.332
10345,329.308,304.546
10346,724.938,277.615
10347,620.494,279.132
10348,987.268,264.424
10349,688.9,286.617
10350,885.912,274.426
10351,878.384,264.047
10352,404.101,311.252
10353,961.145,258.008
10354,568.91,286.55
10355,175.323,323.893
10356,867.506,274.428
10357,634.597,296.345
10358,855.62,288.28
10359,1203.96,210.359
10360,668.937,286.955
10361,1229.95,245.607
10362,720.758,290.3
10363,270.841,307.854
10364,1017.23,263.837
10365,636.909,308.347
10366,1055.62,248.506
10367,862.627,272.669
10368,823.926,295.223
10369,841.32,282.358
10370,604.914,298.994
10371,396.106,313.167
10372,582.6,309.669
10373,270.021,327.187
10374,830.629,289.077
10375,517.518,308.903
10376,697.68,295.975
10377,816.014,285.635
10378,12.8099,334.456
10379,651.586,284.894
10380,780.726,283.143
10381,974.286,256.241
10382,236.25,316.864
10383,344.228,310.453
10384,449.333,310.514
10385,721.204,280.237
10386,574.205,284.07
10387,693.061,299.032
10388,612.872,293
10389,642.059,302.907
10390,709.868,304.376
10391,532.809,315.449
10392,926.464,267.796
10393,962.527,253.436
10394,608.466,304.465
10395,810.17,280.672
10396,683.629,291.572
10397,746.995,285.685
10398,460.49,284.224
10399,512.103,304.897
10400,837.482,272.966
10401,424.106,295.77
10402,463.657,289.03
10403,1081.96,252.712
10404,452.708,311.375
10405,989.27,275.231
10406,56.0288,319.122
10407,394.541,312.117
10408,716.106,292.976
10409,686.267,293.069
10410,471.96,298.542
10411,637.825,302.558
10412,1163.46,241.763
10413,394.602,317.492
10414,632.507,294.367
10415,452.95,283.798
10416,921.991,280.064
10417,137.944,303.965
10418,755.703,285.155
10419,987.67,269.001
10420,669.639,298.573
10421,275.129,320.89
10422,852.342,284.895
10423,562.36,308.397
10424,455.157,309.615
10425,801.539,279.322
10426,624.913,306.869
10427,755.295,285.149
10428,797.232,263.046
10429,897.551,280.446
10430,1067.08,268.547
10431,878.937,290.349
10432,842.313,274.434
10433,763.23,296.882
10434,904.753,280.067
10435,867.408,282.623
10436,381.789,304.591
10437,623.721,314.378
10438,1064.49,259.472
10439,1078.6,266.716
10440,929.394,266.77
10441,951.942,273.434
10442,857.783,275.576
10443,1157.09,240.303
10444,1027.44,273.285
10445,426.429,300.62
10446,331.286,322.92
10447,1068.69,233.582
10448,759.298,290.35
10449,668.593,283.166
10450,623.961,285.042
10451,617.547,314.646
10452,1110.05,255.107
10453,741.865,287.062
10454,277.089,317.971
10455,425.165,306.358
10456,686.549,300.526
10457,900.596,274.486
10458,381.727,301.961
10459,783.76,279.929
10460,669.911,301.896
10461,358.324,310.969
10462,713.56,282.795
10463,526.315,305.33
10464,196.113,315.401
10465,1125.01,265.119
10466,964.811,268.33
10467,742.598,286.804
10468,466.709,314.286
10469,798.39,290.787
10470,368.033,310.459
10471,518.09,306.894
10472,582.16,293.286
10473,303.741,316.727
10474,700.04,302.069
10475,353.961,315.323
10476,769.453,286.503
10477,547.117,311.807
10478,1050.16,261.407
10479,791.748,264.108
10480,625.947,300.321
10481,734.281,300.602
10482,734.499,278.628
10483,887.836,283.879
10484,525.453,307.87
10485,680.19,292.177
10486,881.391,274.821
10487,73.1243,313.048
10488,271.586,317.035
10489,235.234,323.132
10490,744.779,290.625
10491,1132.6,240.161
10492,516.563,304.819
10493,703.165,300.115
10494,566.106,303.377
10495,796.454,280.745
10496,757.267,286.642
10497,659.449,298.891
10498,830.279,293.295
10499,584.325,308.115
10500,979.599,271.164
10501,577.03,297.068
10502,582.448,298.52
10503,571.844,303.672
10504,731.063,282.239
10505,498.299,299.739
10506,561.803,314.183
10507,634.615,313.872
10508,825.573,293.931
10509,875.361,274.234
10510,592.236,305.948
10511,1078.94,261.287
10512,51.4524,325.107
10513,744.084,290.761
10514,706.859,281.699
10515,723.175,299.073
10516,707.249,284.375
10517,264.846,319.686
10518,480.608,293.902
10519,655.789,289.72
10520,894.489,273.762
10521,557.047,310.271
10522,84.7499,300.037
10523,871.969,280.746
10524,1021.31,259.251
10525,404.268,304.47
10526,504.452,295.983
10527,-140.292,313.194
10528,796.521,291.162
10529,1189.25,236.483
10530,321.162,322.841
10531,1331.12,210.847
10532,506.894,315.585
10533,261.226,316.742
10534,590.65,311.381
10535,625.039,301.765
10536,808.529,298.229
10537,548.662,304.033
10538,476.785,306.729
10539,744.403,286.005
10540,2.78715,301.422
10541,1008.94,272.516
10542,505.578,303.279
10543,852.007,280.82
10544,614.243,292.95
10545,656.47,289.427
10546,1244.31,235.52
10547,817.344,278.181
10548,1110.09,255.549
10549,341.964,317.919
10550,296.339,322.968
10551,805.065,286.827
10552,296.892,314.272
10553,123.067,305.267
10554,970.363,276.811
10555,615.008,313.157
10556,910.438,265.753
10557,378.476,313.908
10558,264.83,313.791
10559,640.165,298.443
10560,748.758,296.797
10561,297.361,306.787
10562,719.656,297.585
10563,779.653,281.927
10564,557.468,297.374
10565,675.813,304.093
10566,290.725,303.255
10567,841.416,288.642
10568,853.605,282.481
10569,657.4,309.185
10570,552.307,308.548
10571,417.45,318.369
10572,526.333,305.026
10573,874.294,282.893
10574,316.614,302.203
10575,848.065,290.73
10576,913.575,274.745
10577,689.273,277.747
10578,670.471,293.956
10579,558.07,314.421
10580,499.1,297.058
10581,798.21,277.315
10582,547.926,309.416
10583,439.464,297.85
10584,1005.1,244.62
10585,318.152,303.336
10586,551.641,306.737
10587,926.676,294.145
10588,1001.69,271.781
10589,827.006,271.463
10590,584.094,296.685
10591,402.295,301.89
10592,495.68,310.978
10593,575.611,305.686
10594,752.644,284.429
10595,621.796,286.956
10596,527.325,309.877
10597,962.37,286.242
10598,546.573,296.873
10599,801.889,285.261
10600,582.793,302.134
10601,365.98,313.056
10602,352.744,296.346
10603,684.35,305.904
10604,680.387,295.847
10605,699.011,290.605
10606,164.998,310.013
10607,335.405,313.291
10608,700.524,285.068
10609,638.824,301.654
10610,365.552,320.101
10611,495.178,306.267
10612,714.611,290.733
10613,564.818,297.715
10614,566.862,300.784
10615,905.027,261.544
10616,524.782,301.781
10617,880.588,284.179
10618,613.424,298.115
10619,455.06,304.515
10620,701.826,278.945
10621,618.148,309.593
10622,875.914,256
10623,954.247,281.185
10624,723.471,286.682
10625,494.329,307.771
10626,515.984,307.772
10627,331.933,302.215
10628,697.913,295.15
10629,986.178,265.711
10630,494.866,307.394
10631,381.873,315.128
10632,834.004,280.641
10633,587.369,306.039
10634,757.194,283.558
10635,670.153,287.291
10636,1084.3,264.34
10637,887.094,288.259
10638,792.703,275.836
10639,662.404,302.46
10640,673.112,287.116
10641,446.303,304.283
10642,536.456,311.508
10643,555.014,316.367
10644,809.397,267.85
10645,874.047,288.433
10646,816.237,288.526
10647,881.217,275.931
10648,408.694,303.127
10649,699.267,290.182
10650,848.691,272.041
10651,304.501,311.111
10652,851.278,270.113
10653,292.308,304.653
10654,1146.85,249.172
10655,531.976,294.287
10656,734.821,272.05
10657,920.427,270.936
10658,643.635,282.841
10659,622.279,297.137
10660,383.056,307.391
10661,646.709,288.174
10662,351.5,322.392
10663,378.617,302.142
10664,1003.95,261.471
10665,796.072,278.673
10666,636.174,277.295
10667,871.467,274.532
10668,839.224,267.223
10669,743.852,282.316
10670,977.138,285.374
10671,818.219,293.651
10672,553.861,304.342
10673,415.966,310.304
10674,443.025,292.071
10675,765.357,284.363
10676,813.264,282.991
10677,805.69,288.364
10678,606.214,292.785
10679,814.219,275.704
10680,365.891,305.235
10681,559.88,299.419
10682,757.992,295.789
10683,658.455,300.644
10684,731.927,283.959
10685,597.68,294.381
10686,538.219,284.185
10687,675.166,289.479
10688,805.277,274.126
10689,551.673,298.433
10690,465.02,305.203
10691,941.3,281.833
10692,923.87,262.569
10693,1145.34,253.466
10694,786.354,285.625
10695,1045.14,258.438
10696,658.675,283.911
10697,1258.73,197.02
10698,472.429,300.741
10699,647.436,283.475
10700,804.603,276.429
10701,1295.2,190.611
10702,593.887,289.717
10703,854.779,289.802
10704,762.57,288.606
10705,632.41,296.54
10706,524.704,295.934
10707,617.748,305.356
10708,428.993,311.932
10709,622.479,281.541
10710,610.269,299.859
10711,746.404,280.11
10712,914.193,269.39
10713,529.037,296.283
10714,747.588,289.079
10715,879.967,259.222
10716,532.96,294.095
10717,146.909,308.793
10718,690.309,286.723
10719,57.3132,309.672
10720,892.317,275.565
10721,439.272,310.658
10722,606.576,293.058
10723,627.481,322.178
10724,700.621,286.479
10725,1152.54,233.315
10726,984.272,258.535
10727,326.662,325.566
10728,910.067,269.281
10729,858.793,278.678
10730,629.938,305.92
10731,974.829,236.871
10732,547.517,312.004
10733,323.592,302.921
10734,761.132,286.707
10735,743.16,289.198
10736,953.863,258.349
10737,708.543,307.092
10738,945.698,278.821
10739,603.612,290.051
10740,334.346,308.451
10741,910.691,287.679
10742,650.089,275.132
10743,1222.87,238.696
10744,910.278,276.704
10745,729.069,308.965
10746,71.4696,318.408
10747,1036.32,257.048
10748,66.0467,322.827
10749,493.081,309.544
10750,678.937,288.05
10751,610.304,293.893
10752,1351.13,207.876
10753,593.551,308.051
10754,619.902,294.155
10755,229.379,317.559
10756,750.683,289.085
10757,722.901,270.299
10758,757.179,297.183
10759,604.125,288.848
10760,807.575,263.784
10761,619.389,300.058
10762,541.2,297.113
10763,751.357,284.227
10764,641.754,306.411
10765,833.991,284.212
10766,522.888,296.331
10767,639.075,296.687
10768,659.559,303.825
10769,487.151,303.579
10770,1110.55,233.514
10771,1158.32,252.153
10772,1015.58,267.532
10773,466.639,297.677
10774,459.897,305.15
10775,920.993,246.7
10776,436.043,301.039
10777,471.055,311.203
10778,718.901,298.512
10779,1260.28,203.989
10780,623.723,300.73
10781,49.5245,309.489
10782,716.615,294.729
10783,693.452,288.835
10784,563.63,311.41
10785,381.414,304.001
10786,1016.56,260.902
10787,900.984,267.336
10788,1014.09,262.802
10789,834.292,280.205
10790,808.441,290.563
10791,758.409,279.575
10792,709.309,287.447
10793,513.642,300.216
10794,960.919,260.74
10795,558.862,289.346
10796,412.395,309.138
10797,732.147,298.879
10798,716.399,295.306
10799,352.175,314.893
10800,566.342,298.83
10801,615.725,296.978
10802,532.467,290.111
10803,528.417,297.758
10804,988.903,260.745
10805,344.086,314.181
10806,858.182,271.015
10807,924.02,274.216
10808,941.567,268.635
10809,924.084,251.283
10810,1121.66,250.284
10811,314.879,312.137
10812,285.676,309.505
10813,596.029,292.943
10814,568.469,274.911
10815,867.168,273.795
10816,653.161,290.79
10817,961.079,277.398
10818,820.912,293.89
10819,586.41,272.352
10820,683.174,273.7
10821,933.03,273.973
10822,464.805,303.844
10823,353.015,289.626
10824,1011.11,256.418
10825,794.88,262.116
10826,797.09,276.86
10827,662.72,282.102
10828,325.775,314.565
10829,709.636,288.299
10830,1257.64,217.194
10831,796.198,282.331
10832,944.975,257.885
10833,910.242,273.627
10834,808.64,293.092
10835,1024.89,274.341
10836,470.487,301.855
10837,220.796,325.273
10838,852.571,260.771
10839,975.687,253.014
10840,818.989,252.55
10841,870.22,282.832
10842,418.537,316.452
10843,1116.67,246.598
10844,930.108,263.371
10845,734.74,281.739
10846,1055.35,246.042
10847,763.814,291.913
10848,575.064,297.104
10849,933.729,272.156
10850,580.308,304.571
10851,867.384,273.683
10852,798.167,271.984
10853,607.773,293.335
10854,422.546,311.694
10855,818.098,293.159
10856,919.268,280.053
10857,667.818,297
10858,7.86956,313.246
10859,1018.8,266.342
10860,977.865,274.549
10861,246.68,314.394
10862,801.491,282.766
10863,653.074,283.629
10864,499.698,309.004
10865,218.233,305.647
10866,521.346,305.656
10867,1056.82,250.427
10868,1175.87,232.52
10869,255.867,313.417
10870,745.185,272.065
10871,311.982,305.336
10872,647.207,291.997
10873,454.367,281.525
10874,658.345,288.733
10875,842.447,264.111
10876,832.382,283.792
10877,1048.52,226.915
10878,1162.01,234.165
10879,508.715,302.461
10880,596.703,284.909
10881,280.67,313.276
10882,674.93,286.886
10883,549.814,307.384
10884,666.061,302.317
10885,313.203,310.11
10886,731.812,275.314
10887,615.423,291.606
10888,723.717,282.796
10889,1045.71,262.427
10890,710.314,284.977
10891,375.619,294.388
10892,845.762,280.046
10893,749.825,288.226
10894,838.931,278.884
10895,767.919,293.305
10896,672.118,286.718
10897,640.609,298.98
10898,686.091,279.008
10899,695.349,288.072
10900,777.596,288.069
10901,871.431,268.93
10902,772.748,289.645
10903,581.598,294.088
10904,1127.37,251.087
10905,719.102,307.342
10906,1015.97,271.036
10907,478.029,301.862
10908,884.372,279.108
10909,793.97,275.829
10910,500.62,288.603
10911,557.368,291.495
10912,849.693,264.214
10913,704.635,296.365
10914,739.704,284.893
10915,1038.23,241.338
10916,740.858,285.676
10917,918.467,277.587
10918,696.454,295.627
10919,222.403,313.838
10920,820.3,274.886
10921,782.26,292.641
10922,480.702,303.476
10923,850.336,264.35
10924,636.602,279.67
10925,929.199,265.786
10926,975.283,253.842
10927,683.695,289.997
10928,1188.79,242.073
10929,873.556,269.505
10930,660.49,288.888
10931,457.958,291.031
10932,753.882,285.664
10933,744.546,284.993
10934,834.627,261.558
10935,632.644,282.356
10936,736.095,298.927
10937,1279.82,204.744
10938,872.808,281.985
10939,847.897,271.803
10940,978.686,263.642
10941,426.536,310.232
10942,309.22,308.185
10943,900.824,276.665
10944,948.086,256.458
10945,382.741,298.06
10946,279.849,313.214
10947,779.969,277.065
10948,767.229,279.508
10949,1052.28,258.97
10950,1135.23,233.624
10951,978.903,259.066
10952,234.288,327.491
10953,889.122,277.163
10954,646.148,297.246
10955,306.342,299.29
10956,737.356,287.3
10957,948.705,270.172
10958,691.488,278.717
10959,707.614,296.768
10960,535.96,309.311
10961,262.152,300.562
10962,841,268.957
10963,701.763,274.104
10964,380.61,299.083
10965,969.552,255.73
10966,966.696,255.623
10967,893.493,265.565
10968,716.817,285.334
10969,817.402,286.752
10970,372.233,295.299
10971,718.812,295.854
10972,1269.19,199.552
10973,39.8671,315.734
10974,491.2,301.687
10975,711.709,285.803
10976,495.465,291.936
10977,882.882,261.023
10978,485.865,304.93
10979,943.06,283.444
10980,887.604,277.682
10981,1024.25,253.599
10982,724.581,284.687
10983,826.344,266.006
10984,556.404,288.282
10985,665.861,301.096
10986,538.803,292.372
10987,-298.181,310.464
10988,710.621,274.702
10989,945.388,277.982
10990,488.714,306.404
10991,1032.67,249.926
10992,1224.41,241.05
10993,535.025,298.839
10994,648.23,309.418
10995,729.115,289.675
10996,994.02,247.856
10997,588.585,313.987
10998,972.217,258.845
10999,790.307,295.087
11000,1081.9,244.449
11001,200.265,310.818
11002,285.311,299.261
11003,1026.94,270.634
11004,1012.73,265.988
11005,1306.3,207.246
11006,1080.43,261.922
11007,-127.955,302.724
11008,834.857,289.659
11009,689.599,273.587
11010,407.42,303.487
11011,355.84,326.9
11012,469.468,297.42
11013,528.73,306.688
11014,855.348,272.015
11015,602.392,290.803
11016,801.334,285.441
11017,678.546,291.555
11018,415.946,301.598
11019,153.123,308.735
11020,448.624,299.724
11021,273.949,309.021
11022,1058.98,261.924
11023,609.54,274.835
11024,461.754,313.579
11025,749.848,266.196
11026,738.466,287.017
11027,637.626,286.189
11028,779.773,280.848
11029,620.602,295.68
11030,744.706,288.256
11031,744.773,293.867
11032,943.718,266.445
11033,726.152,287.923
11034,769.514,279.088
11035,1049.39,259.052
11036,711.978,282.87
11037,675.283,302.978
11038,859.283,268.178
11039,1068.7,233.355
11040,700.816,294.104
11041,958.922,244.73
11042,808.918,286.342
11043,663.281,292.268
11044,511.981,300.329
11045,879.825,271.686
11046,288.991,302.443
11047,398.012,309.534
11048,1021.57,249.276
11049,100.971,312.54
11050,1002.16,243.234
11051,1019.28,239.477
11052,626.563,296.124
11053,571.02,276.931
11054,705.857,285.376
11055,638.193,294.059
11056,975.38,242.669
11057,779.066,280.062
11058,377.63,309.326
11059,735.836,296.146
11060,1043.99,265.558
11061,615.51,284.195
11062,940.693,261.817
11063,894.383,260.743
11064,305.422,296.869
11065,683.52,285.531
11066,1215.69,237.122
11067,561.31,288.951
11068,1046.28,237.999
11069,585.549,292.691
11070,441.522,311.419
11071,853.01,264.268
11072,518.476,309.069
11073,856.818,285.997
11074,736.497,281.649
11075,567.996,306.554
11076,1309.55,206.13
11077,853.607,269.385
11078,1163.69,250.99
11079,729.874,293.042
11080,1104.65,246.986
11081,612.798,316.075
11082,910.111,257.453
11083,289.855,323.055
11084,665.467,290.154
11085,498.64,309.484
11086,481.495,321.25
11087,713.102,281.026
11088,980.869,263.144
11089,735.938,295.607
11090,1021.48,256.793
11091,538.316,314.621
11092,704.845,279.718
11093,682.658,294.329
11094,417.337,289.703
11095,465.066,297.271
11096,745.811,283.232
11097,494.287,296.064
11098,908.595,262.476
11099,765.092,289.922
11100,724.052,282.915
11101,1120.07,239.278
11102,1116.68,254.73
11103,400.819,310.023
11104,1238.82,219.957
11105,1113.3,261.919
11106,692.724,299.835
11107,591.229,298.331
11108,700.665,278.936
11109,798.8,282.562
11110,911.045,282.272
11111,1069.62,253.838
11112,6.45589,320.792
11113,982.945,261.623
11114,591.974,280.137
11115,756.716,275.049
11116,1042.72,246.077
11117,949.576,273.26
11118,1104.5,239.282
11119,213.055,316.606
11120,709.491,292.367
11121,536.662,301.036
11122,454.994,301.386
11123,388.989,299.835
11124,799.982,284.399
11125,870.36,268.274
11126,811.457,272.235
11127,1345.24,218.686
11128,819.401,278.295
11129,995.095,267.528
11130,760.199,292.502
11131,486.637,302.915
11132,323.318,297.376
11133,591.893,293.001
11134,694.061,293.537
11135,748.42,272.821
11136,765.154,280.508
11137,440.401,311.578
11138,846.755,280.628
11139,789.428,274.976
11140,483.923,303.909
11141,1199.43,228.811
11142,698.924,280.801
11143,1221,247.435
11144,888.252,272.053
11145,660.555,301.153
11146,529.502,305.108
11147,982.243,262.746
11148,804.18,264.919
11149,25.4871,327.846
11150,393.716,320.594
11151,785.985,276.539
11152,714.661,284.972
11153,649.318,287.107
11154,502.888,297.714
11155,218.916,316.278
11156,657.872,293.764
11157,559.917,290.803
11158,724.96,292.885
11159,427.595,299.244
11160,539.784,292.799
11161,1210.71,242.142
11162,828.153,258.261
11163,243.244,312.722
11164,758.967,280.434
11165,768.824,278.248
11166,635.654,293.024
11167,1009.34,242.181
11168,282.417,306.88
11169,870.782,267.357
11170,196.169,316.41
11171,869.905,276.971
11172,615.024,304.741
11173,382.173,306.781
11174,552.186,306.338
11175,1250.63,227.474
11176,512.928,312.819
11177,436.974,307.689
11178,1102.38,244.373
11179,1045.87,242.198
11180,1006.97,257.045
11181,489.586,315.87
11182,758.055,280.247
11183,704.157,293.158
11184,1031.04,266.731
11185,390.917,301.055
11186,739.768,271.215
11187,696.32,303.843
11188,150.842,313.82
11189,735.841,273.213
11190,822.64,287.553
11191,423.993,300.815
11192,1039.91,262.843
11193,397.553,281.74
11194,890.749,288.306
11195,732.465,276.698
11196,569.11,296.898
11197,560.058,296.595
11198,837.949,295.921
11199,238.347,317.689
11200,571.309,298.473
11201,380.118,305.81
11202,694.1,282.997
11203,689.819,293.338
11204,845.721,291.796
11205,912.042,276.361
11206,1104.77,266.634
11207,759.203,293.653
11208,904.036,281.411
11209,573.518,305.971
11210,416.643,310.057
11211,454.964,286.955
11212,645.694,300.532
11213,644.555,292.78
11214,717.683,285.153
11215,996.688,258.784
11216,621.629,303.649
11217,324.267,307.937
11218,1065.7,263.553
11219,878.779,282.724
11220,872.741,272.012
11221,904.049,286.225
11222,528.538,292.662
11223,569.265,304.641
11224,941.671,265.191
11225,122.281,317.512
11226,793.957,271.518
11227,773.468,288.015
11228,575.216,299.966
11229,615.817,285.32
11230,556.133,302.482
11231,857.924,279.813
11232,320.376,300.342
11233,984.09,277.837
11234,1149.5,248.851
11235,1076.4,267.83
11236,925.383,254.061
11237,1124.21,236.209
11238,1069.1,235.201
11239,289.997,322.68
11240,769.649,281.554
11241,426.678,311.154
11242,1089.15,249.764
11243,1084.52,239.845
11244,303.922,306.517
11245,754.546,282.419
11246,462.213,296.859
11247,953.096,254.301
11248,599.64,316.599
11249,763.257,272.382
11250,427.283,301.61
11251,668.67,296.03
11252,703.862,295.595
11253,713.569,284.24
11254,920.898,264.774
11255,765.4,280.833
11256,696.208,279.2
11257,966.363,280.484
11258,984.432,274.133
11259,744.931,287.017
11260,316.888,324.067
11261,610.841,288.214
11262,678.519,290.692
11263,534.52,310.804
11264,564.253,323.142
11265,828.307,271.386
11266,531.813,308.025
11267,905.35,245.358
11268,784.475,282.9
11269,786.091,275.873
11270,679.89,308.718
11271,413.777,303.786
11272,847.13,282.341
11273,876.209,298.924
11274,692.979,283.199
11275,413.491,310.797
11276,1196.18,235.949
11277,532.118,296.805
11278,1345.55,186.665
11279,942.612,258.507
11280,669.543,286.215
11281,659.365,289.85
11282,769.702,287.07
11283,1020.44,268.049
11284,497.189,309.546
11285,698.42,288.974
11286,859.709,280.478
11287,107.597,312.692
11288,237.619,333.567
11289,739.394,285.603
11290,485.392,292.972
11291,1089.11,258.245
11292,681.88,284.97
11293,771.26,275.925
11294,855.979,267.21
11295,690.653,313.667
11296,596.661,294.326
11297,669.783,295.374
11298,387.031,315.901
11299,543.186,302.373
11300,934.951,280.93
11301,925.833,273.507
11302,243.735,306.925
11303,653.837,300.897
11304,341.708,310.953
11305,1062.7,258.581
11306,1050.85,255.745
11307,566.571,302.461
11308,437.861,308.726
11309,611.484,297.165
11310,486.123,310.915
11311,718.54,290.754
11312,1187.69,243.845
11313,823.702,264.729
11314,444.206,314.571
11315,893.226,264.87
11316,770.413,291.412
11317,813.011,271.43
11318,1259.76,222.204
11319,607.885,304.067
11320,1221.9,220.666
11321,676.331,283.82
11322,513.914,287.868
11323,1211.64,240.178
11324,864.432,272.353
11325,728.773,288.183
11326,499.954,319.749
11327,888.774,288.848
11328,941.561,279.607
11329,239.241,299.37
11330,1038.53,254.11
11331,740.575,283.606
11332,624.254,306.284
11333,1015.76,247.186
11334,1131.99,256.917
11335,938.19,242.143
11336,973.372,276.244
11337,434.36,304.135
11338,690.485,302.411
11339,760.31,293.237
11340,834.51,265.57
11341,535.033,307.639
11342,816.78,284.136
11343,812.475,288.05
11344,623.793,303.252
11345,1099.76,261.47
11346,479.463,305.447
11347,387.341,309.486
11348,891.897,290.643
11349,1030.08,251.129
11350,895.909,272.024
11351,1053.02,254.705
11352,752.375,288.248
11353,1077.08,249.601
11354,1088.71,251.628
11355,678.829,276.393
11356,646.245,298.288
11357,792.703,279.037
11358,814.29,290.159
11359,798.25,280.908
11360,637.181,286.138
11361,778.624,291.68
11362,863.965,277.084
11363,687.594,276.875
11364,1448.35,193.18
11365,748.59,290.117
11366,516.119,300.225
11367,762.32,288.383
11368,542.437,286.134
11369,819.333,269.899
11370,996.44,261.896
11371,820.526,282.02
11372,957.567,276.155
11373,929.764,261.444
